POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,LONGITUDE,LATITUDE,IN_CITY,CITY_2,SQFT_P_ROOM,Lo+Li,Rare_House,City_Type,Area,l*l,BHK_CITY,BHK_IN_CITY,multi
1,0,1,2,1,1335.23233,1,2.5526397503188525,4.352333126234865,2401,24,667.616165,6.9049728765537175,0,0,3,4.078693324654269,26,2403,2670.46466
0,0,0,2,1,910.228695,1,3.0502202694441034,4.370084004509776,5116,178,455.1143475,7.42030427395388,0,0,1,4.873578021770698,180,5118,1820.45739
1,0,0,2,1,979.9118079,1,3.3541791466985265,4.348565503240345,8346,207,489.95590395,7.702744649938872,0,0,1,5.262664737359185,209,8348,1959.8236158
1,0,0,3,1,1200.111638,1,3.115340753184367,4.481167875673758,4818,164,400.03721266666673,7.596508628858126,0,0,2,5.092123749360182,167,4821,3600.334914
1,0,0,2,1,3.0,1,3.158093993194944,4.469207027587848,10464,107,1.5,7.6273010207827925,0,2,0,5.139448101291115,109,10466,6.0
1,0,0,3,1,1399.972001,1,3.0774487028506425,4.290193241336803,5129,299,466.6573336666667,7.367641944187445,0,2,3,4.822610128761932,302,5132,4199.916003
1,0,0,2,1,850.2024291000001,1,3.053119897234468,4.370782594214201,9332,199,425.10121455000007,7.423902491448668,0,1,1,4.878510117586531,201,9334,1700.4048582000003
0,0,0,3,1,1200.0,1,3.290541835001019,4.327348948635678,5032,124,400.0,7.617890783636698,0,3,2,5.154098670247426,127,5035,3600.0
1,0,0,2,1,1050.052503,1,2.558428140471271,4.351031200971362,6259,24,525.0262515,6.909459341442632,0,0,2,4.087328523970153,26,6261,2100.105006
0,1,1,3,1,1740.745039,1,2.9209181521355534,4.301031848917808,909,229,580.2483463333333,7.2219500010533615,0,0,4,4.610267447623528,232,912,5222.235117
1,0,1,2,1,814.8148147999997,1,3.4445761049641,4.325059379032629,7510,127,407.40740739999984,7.769635483996729,0,2,1,5.349237118192105,129,7512,1629.6296295999994
0,0,0,3,1,1271.642375,1,2.9464477497089483,4.291364784625936,8229,192,423.88079166666665,7.237812534334885,0,0,3,4.637250039930543,195,8232,3814.9271249999997
0,0,0,3,1,1574.059499,1,3.3523210237781518,4.3481516516107686,8187,207,524.6864996666667,7.70047267538892,0,0,4,5.259754467422207,210,8190,4722.178497
1,0,0,1,1,452.0625353,1,3.355501724563076,4.348602714603719,9852,95,452.0625353,7.704104439166794,0,0,0,5.2644241193436105,96,9853,452.0625353
1,0,0,3,1,1299.790356,1,3.371316082757485,4.327665072172809,9290,124,433.263452,7.698981154930293,0,3,3,5.259425198344637,127,9293,3899.371068
1,0,0,2,1,1100.110011,1,3.4108895273732265,4.357590399528505,3397,186,550.0550055,7.7684799269017315,0,2,2,5.346646269649958,188,3399,2200.220022
1,0,0,3,1,1425.178147,1,3.0417736633021497,4.2896423402891015,4698,203,475.05938233333336,7.331416003591252,0,2,3,4.771973101656633,206,4701,4275.534441
0,0,1,4,1,2124.269782,1,2.9190461346287875,4.302005947591224,4308,229,531.0674455,7.221052082220012,0,0,4,4.608553540959096,233,4312,8497.079128
0,0,0,2,1,1285.240464,1,3.354448517621241,4.349428504726637,1932,95,642.620232,7.7038770223478785,0,0,3,5.264058432286123,97,1934,2570.480928
1,0,0,2,1,725.0580046,1,2.8949722704028424,4.296155516432991,4807,234,362.5290023,7.191127786835834,0,2,0,4.566708197931264,236,4809,1450.1160092
1,0,0,3,1,1500.093756,1,3.044522437723423,4.343805421853683,2781,174,500.03125199999994,7.388327859577108,0,1,3,4.836149937979943,177,2784,4500.281268
1,0,0,1,1,840.3361345000003,1,3.055547768115238,4.2881616525681086,4022,278,840.3361345000003,7.343709420683347,0,1,1,4.789700231206399,279,4023,840.3361345000003
0,0,1,1,1,450.4504505,0,2.9426539131995613,4.292488586519191,6411,178,450.4504505,7.235142499718753,0,0,0,4.632933864958175,179,6412,450.4504505
0,0,1,3,1,1166.213139,1,2.963809005164232,4.288047136619756,6652,178,388.737713,7.251856141783987,0,0,2,4.658857158327507,181,6655,3498.639417
0,0,1,2,1,1082.940963,1,2.925931826065303,4.300483660496476,7224,229,541.4704815,7.226415486561779,0,0,2,4.617055176943197,231,7226,2165.881926
0,1,1,2,1,592.5424303,1,2.950385997388773,4.289384438882917,9999,178,296.27121515,7.23977043627169,0,0,0,4.640839478145902,180,10001,1185.0848606
0,1,1,3,1,1825.483753,1,3.206409643916518,4.362064842211598,5394,172,608.4945843333334,7.568474486128117,0,0,4,5.082467790612553,175,5397,5476.4512589999995
0,1,1,2,1,1064.127695,1,3.0074810357645387,4.4513643050442,9264,48,532.0638475,7.458845340808737,0,1,2,4.901409981426508,50,9266,2128.25539
0,0,1,2,1,1035.177721,1,2.9426832282110844,4.288173680100944,9259,192,517.5888605,7.2308569083120275,0,0,1,4.628319454262168,194,9261,2070.355442
1,1,0,2,1,1511.97953,1,3.1635005684928834,4.455957464353087,8191,76,755.989765,7.619458032845972,0,2,3,5.131833480139582,78,8193,3023.95906
1,0,1,2,1,1140.250855,1,3.4173653396479735,4.3649616907504525,7505,71,570.1254275,7.7823270303984255,0,1,2,5.363969973841182,73,7507,2280.50171
0,0,1,2,1,1150.035386,1,3.29216070980713,4.327780656455312,6971,95,575.017693,7.619941366262442,0,0,2,5.15674150691335,97,6973,2300.070772
0,0,0,3,1,920.076902,1,3.115340753184367,4.481167875673758,4796,164,306.69230066666665,7.596508628858126,0,0,1,5.092123749360182,167,4799,2760.2307060000003
0,0,0,2,1,1110.429448,1,3.159125820462427,4.4695795316817435,5360,83,555.214724,7.6287053521441734,0,2,2,5.141336552790096,85,5362,2220.858896
1,0,1,2,1,935.1256575,1,2.5642381815589697,4.3522901556487525,6144,24,467.56282875,6.916528337207723,0,0,1,4.098383768556265,26,6146,1870.251315
0,0,0,2,1,1000.0,1,3.046111697989572,4.37565543159453,10274,199,500.0,7.421767129584103,0,1,1,4.873893481226396,201,10276,2000.0
0,0,1,2,1,960.1536246,1,2.9541235112798057,4.288192489993548,4921,172,480.0768123,7.242316001273353,0,0,1,4.644978659127078,174,4923,1920.3072492
1,0,1,3,1,1250.0,1,3.143538124601014,4.350258129711538,4021,47,416.66666666666674,7.493796254312551,0,1,3,4.982563610856625,50,4024,3750.0
0,1,0,2,1,850.1118567999997,1,3.1128721246337356,4.481618826745909,783,164,425.0559283999999,7.594490951379645,0,0,1,5.0890834930958215,166,785,1700.2237135999994
0,0,0,2,1,900.1636661,1,3.290734984623403,4.327614006535299,5083,124,450.08183305,7.618348991158703,0,3,1,5.154668384723336,126,5085,1800.3273322
0,0,0,2,1,1139.04709,1,3.206409643916518,4.362064842211598,7283,172,569.523545,7.568474486128117,0,0,2,5.082467790612553,174,7285,2278.09418
1,0,0,2,1,950.1187648,1,3.120085765299487,4.482360000989414,226,164,475.0593824,7.6024457662889,0,0,1,5.100300348523829,166,228,1900.2375296
0,0,1,2,1,946.3414634,1,2.929592471049446,4.299731391947051,9249,229,473.1707317,7.229323862996497,0,0,1,4.621623580453018,231,9251,1892.6829268
0,1,1,2,1,1272.084806,1,3.126918111264053,4.427896025630252,5114,192,636.042403,7.554814136894305,0,0,3,5.048013523361527,194,5116,2544.169612
1,0,0,3,1,1618.181818,1,2.7934936829196775,4.387499866675908,2816,102,539.3939393333334,7.180993549595586,0,2,4,4.507248025865293,105,2819,4854.545454
1,0,0,2,1,1028.162718,1,3.104586678466073,4.293195420967266,8727,294,514.081359,7.397782099433338,0,1,1,4.863677768785418,296,8729,2056.325436
0,0,0,1,1,630.0431082,1,3.352784146446079,4.348072926465658,7848,172,630.0431082,7.700857072911737,0,0,0,5.260259881480038,173,7849,630.0431082
2,0,1,3,1,1388.571429,0,2.739186140885288,4.317390015391512,5374,77,462.857143,7.056576156276798,0,2,3,4.35046488148377,80,5377,4165.714287000001
0,0,0,2,1,1165.161666,1,2.563021423267088,4.352232875832197,6000,24,582.580833,6.915254299099286,0,0,2,4.0962641594396905,26,6002,2330.323332
1,0,0,2,1,1050.262566,1,3.046111697989572,4.37565543159453,10274,199,525.131283,7.421767129584103,0,1,2,4.873893481226396,201,10276,2100.525132
0,0,0,2,1,1079.679397,1,3.424681687307852,4.339230779308912,8023,188,539.8396985,7.763912466616764,0,1,2,5.341630100289984,190,8025,2159.358794
0,0,0,2,1,1045.137837,1,2.9425682304066463,4.2907275421923945,7823,172,522.5689185,7.233295772599042,0,0,1,4.630908211743466,174,7825,2090.275674
1,0,0,3,1,1140.186916,1,3.1705697275195184,4.459777618352859,7443,74,380.06230533333337,7.630347345872376,0,2,2,5.1461877737406825,77,7446,3420.5607480000003
1,0,0,2,1,1282.051282,1,2.922209514744916,4.303835337082524,10135,229,641.0256410000002,7.22604485182744,0,0,3,4.615174842486138,231,10137,2564.102564
0,1,1,2,1,807.1428571,1,2.977537752561495,4.286693454605053,4869,214,403.57142855,7.264231207166548,0,1,1,4.677197088441371,216,4871,1614.2857142
0,1,1,3,1,1772.3342940000002,1,3.4222467804352794,4.341594004445678,2644,188,590.7780980000001,7.763840784880958,0,1,4,5.3414513323872255,191,2647,5317.002882000001
0,0,0,2,1,631.3131312999999,1,2.9546758765636234,4.288715455535724,3884,178,315.65656564999995,7.243391332099347,0,0,0,4.646346970246716,180,3886,1262.6262625999998
1,0,0,2,1,954.0329575,1,3.2931116745595275,4.393818548474732,3492,174,477.01647875,7.686930223034261,0,1,1,5.236697570942271,176,3494,1908.065915
0,1,1,2,1,750.0797957000003,1,2.962831427901527,4.288605998556956,5547,172,375.03989785000016,7.251437426458483,0,0,0,4.658049568818379,174,5549,1500.1595914000006
0,0,1,3,1,1685.3932579999994,1,3.423033332511053,4.341496225242729,10276,57,561.7977526666665,7.764529557753782,0,3,4,5.342328748017067,60,10279,5056.179773999998
2,0,0,3,1,1655.172414,0,3.3502838397209196,4.343884470677295,7999,104,551.724138,7.694168310398214,0,1,4,5.251952106192227,107,8002,4965.517242
0,0,0,3,1,1934.576152,1,2.567300437659098,4.352192231958015,3114,24,644.8587173333333,6.919492669617113,0,0,4,4.1034859173295235,27,3117,5803.728456000001
1,0,0,2,1,1100.0,1,2.5577987759576057,4.3518999878641225,1382,24,550.0,6.909698763821727,0,0,2,4.087073972239067,26,1384,2200.0
0,1,1,2,1,1066.734938,1,2.943280150088575,4.288411949206349,1473,192,533.367469,7.231692099294923,0,0,2,4.629446437392101,194,1475,2133.469876
1,0,0,2,1,675.0082318,1,2.8986705607108596,4.311872374750675,5225,229,337.5041159,7.210542935461534,0,0,0,4.588919680529599,231,5227,1350.0164636
1,0,1,2,1,755.0969041000003,1,2.92920489595192,4.307610032206416,3941,229,377.54845205000015,7.236814928158336,0,0,0,4.6295221220949525,231,3943,1510.1938082000006
1,0,0,2,1,1390.0472619999994,1,2.5545274685192503,4.3514431926682615,3758,24,695.0236309999997,6.905970661187513,0,0,3,4.081076116004011,26,3760,2780.0945239999987
0,0,0,2,1,980.1095417,1,3.115340753184367,4.481167875673758,6997,164,490.05477085000007,7.596508628858126,0,0,1,5.092123749360182,166,6999,1960.2190834
0,0,1,3,1,1318.75,1,3.352032312224525,4.348808573503272,8398,207,439.58333333333326,7.7008408857277955,0,0,3,5.2601745668628554,210,8401,3956.25
0,1,1,2,1,1212.95222,1,3.206409643916518,4.362064842211598,3890,172,606.47611,7.568474486128117,0,0,2,5.082467790612553,174,3892,2425.90444
1,0,0,2,1,1092.896175,1,3.051563732378423,4.286966718550989,1205,278,546.4480875,7.338530450929412,0,1,2,4.782772246364445,280,1207,2185.79235
0,0,0,3,1,1992.882562,1,2.5723192101816945,4.350260968473412,4093,24,664.2941873333333,6.922580178655107,0,0,4,4.110160966562469,27,4096,5978.647686
0,0,1,3,1,1527.973672,1,3.351186948266981,4.348775763501099,8014,207,509.32455733333336,7.69996271176808,0,0,3,5.259038005526371,210,8017,4583.921016
0,0,1,3,1,2043.10288,1,3.4433653819101306,4.324712130711327,10115,192,681.0342933333334,7.768077512621457,0,0,4,5.347287294711776,195,10118,6129.308639999999
0,0,1,2,1,1075.129534,1,3.3020125718310047,4.326903713987911,4108,229,537.564767,7.6289162858189155,0,0,2,5.1686256085536435,231,4110,2150.259068
1,0,0,2,1,953.1590414,1,3.118699448310264,4.482233080905665,6006,294,476.57952069999993,7.600932529215928,0,1,1,5.0981639421069636,296,6008,1906.3180828
1,0,0,1,1,761.4213198,1,3.0256682376707613,4.289619677686831,5292,295,761.4213198,7.315287915357593,0,2,0,4.74917509332502,296,5293,761.4213198
0,0,0,2,1,1060.022026,1,2.563837970869419,4.352390413185545,1502,24,530.0110129999998,6.916228384054963,0,0,2,4.0977988295887995,26,1504,2120.044052
0,0,0,2,1,733.7526205,1,2.556451816951096,4.383026135006965,9792,59,366.87631025,6.939477951958062,0,0,0,4.113997253542174,61,9794,1467.505241
1,0,1,2,1,679.8756798999998,1,3.2680659090589597,4.290071626231879,1841,139,339.9378399499999,7.558137535290839,0,2,0,5.080295718879039,141,1843,1359.7513597999996
0,0,0,1,1,459.0629437,1,3.355735123864461,4.349202132082888,466,95,459.0629437,7.704937255947349,0,0,0,5.265452282723628,96,467,459.0629437
2,1,1,3,1,1948.806195,0,3.2865344733420154,4.394449154672439,339,174,649.6020649999998,7.680983628014453,0,1,4,5.228663512796014,177,342,5846.418584999999
1,0,0,2,1,1100.190235,1,3.041342625570362,4.353498551059343,4030,10,550.0951175,7.394841176629705,0,2,2,4.842392394231488,12,4032,2200.38047
0,1,1,3,1,699.973751,0,2.922370945668974,4.300563022159686,3148,172,233.32458366666665,7.22293396782866,0,0,0,4.611903376674945,175,3151,2099.921253
1,0,0,3,1,1550.387597,1,3.0071762902829753,4.45220552755932,9096,48,516.7958656666667,7.459381817842297,0,1,3,4.901885092909339,51,9099,4651.162791
0,0,0,3,1,1401.919551,1,3.206409643916518,4.362064842211598,1596,172,467.306517,7.568474486128117,0,0,3,5.082467790612553,175,1599,4205.758653
2,1,0,1,1,467.5675676,0,2.563625404499391,4.383605387787096,405,59,467.5675676,6.947230792286486,0,0,0,4.126824437628716,60,406,467.5675676
0,0,0,2,1,850.1335924000001,1,3.113703069360112,4.481642950207979,2598,164,425.06679620000006,7.59534601956809,0,0,1,5.090307048802819,166,2600,1700.2671848000002
0,0,1,1,1,353.9941224,1,2.953071140938919,4.292046920162579,4212,192,353.9941224,7.245118061101499,0,0,0,4.647624523989923,193,4213,353.9941224
0,0,0,3,1,922.0701963,1,2.5476310263599626,4.353741222576859,626,24,307.35673210000004,6.9013722489368226,0,0,1,4.071461700112261,27,629,2766.2105889
0,0,0,2,1,1087.234587,1,2.9504472093383063,4.288693499228773,442,172,543.6172935,7.2391407085670805,0,0,2,4.640180902678858,174,444,2174.469174
1,0,0,3,1,1500.093756,1,2.561930960527503,4.35203291161799,2285,24,500.03125199999994,6.9139638721454935,0,0,3,4.094223946434331,27,2288,4500.281268
0,0,1,2,1,1031.093926,1,3.206409643916518,4.362064842211598,3940,172,515.546963,7.568474486128117,0,0,1,5.082467790612553,174,3942,2062.187852
0,0,1,3,1,1761.2744,1,3.354691207201314,4.3485105690337384,3280,95,587.0914666666666,7.703201776235051,0,0,4,5.263262063476465,98,3283,5283.8232
0,0,1,2,1,1060.108131,1,2.9592549937437194,4.288642723422473,5250,172,530.0540655,7.247897717166192,0,0,2,4.6529095092485555,174,5252,2120.216262
1,0,0,2,1,980.1633606,1,2.5594000655059497,4.35100038500784,4059,24,490.0816803,6.91040045051379,0,0,1,4.088952169729483,26,4061,1960.3267212
1,0,0,3,1,1800.055386,1,2.5646334229440977,4.35364508694623,10190,24,600.018462,6.918278509890327,0,0,4,4.100330656773091,27,10193,5400.166158
0,0,1,2,1,1156.011924,1,3.423033332511053,4.341496225242729,10276,57,578.0059620000002,7.764529557753782,0,3,2,5.342328748017067,59,10278,2312.023848
1,0,0,4,1,944.9414136,1,3.1473207881230674,4.349670874715307,10580,47,236.2353534,7.496991662838375,0,1,1,4.987121872377985,51,10584,3779.7656544
0,0,1,2,1,695.014848,1,2.9504472093383063,4.288693499228773,442,178,347.507424,7.2391407085670805,0,0,0,4.640180902678858,180,444,1390.029696
0,1,1,3,1,1343.660549,1,2.9241621552462846,4.3014092723346415,6617,229,447.88684966666665,7.225571427580925,0,0,3,4.615446547586935,232,6620,4030.9816469999996
1,0,0,4,1,2000.0,1,2.5539020990494072,4.351468504770739,8830,24,500.0,6.9053706038201454,0,0,4,4.080034449470847,28,8834,8000.0
0,0,0,2,1,950.0206526,1,2.947066524144722,4.291518072381384,8120,178,475.0103263,7.238584596526105,0,0,1,4.638316836622948,180,8122,1900.0413052
0,0,0,3,1,1252.261027,1,2.9480373394011448,4.289073494867019,9461,178,417.4203423333333,7.2371108342681625,0,0,3,4.637087375281166,181,9464,3756.783081
0,0,0,2,1,642.4670736,1,2.953911447033762,4.34723636061522,3320,178,321.2335368,7.301147807648983,0,0,0,4.7086230163358165,180,3322,1284.9341472
1,0,0,2,1,1080.246914,1,3.1116989495162852,4.481470361860667,1421,164,540.123457,7.593169311376952,0,0,2,5.087225615462752,166,1423,2160.493828
1,0,0,2,1,1324.854266,1,3.4311417406351112,4.328173184302979,7277,175,662.427133,7.7593149249380895,0,2,3,5.336174745371687,177,7279,2649.708532
1,0,0,2,1,900.0,1,2.567149013366753,4.385180169551776,2974,59,450.0,6.952329182918528,0,0,1,4.134330103089465,61,2976,1800.0
0,0,1,2,1,1200.111638,1,3.34661404945176,4.348244748251822,7952,88,600.055819,7.6948587977035805,0,3,2,5.252458344129709,90,7954,2400.223276
1,0,0,2,1,950.04597,1,2.8968325088917326,4.4238481694872585,668,303,475.022985,7.320680678378991,0,2,1,4.705284107700654,305,670,1900.09194
0,0,1,2,1,1305.0075869999996,1,3.423033332511053,4.341496225242729,10276,57,652.5037934999998,7.764529557753782,0,3,3,5.342328748017067,59,10278,2610.015173999999
1,0,1,2,1,970.0176367,1,3.3525712990306116,4.348755952923431,8390,207,485.00881835,7.701327251954042,0,0,1,5.260810116566986,209,8392,1940.0352734
0,0,1,3,1,1605.605021,1,2.942331496826876,4.287990642747287,2676,178,535.2016736666667,7.230322139574162,0,0,4,4.627609334886313,181,2679,4816.815063
0,0,1,2,1,1073.333333,1,3.125007289395136,4.32979305625256,6038,121,536.6666665,7.454800345647696,0,1,2,4.933524747096499,123,6040,2146.666666
1,0,0,3,1,1184.834123,1,3.2941816450297443,4.327237671760757,3565,124,394.9447076666667,7.621419316790501,0,3,2,5.158750032263771,127,3568,3554.5023690000003
1,0,0,2,1,960.0,1,3.049546889237951,4.370440992051996,5648,199,480.0,7.4199878812899485,0,1,1,4.873011194679795,201,5650,1920.0
0,0,1,3,1,1280.150923,1,2.9426539131995613,4.292488586519191,5967,172,426.7169743333334,7.235142499718753,0,0,3,4.632933864958175,175,5970,3840.4527689999995
1,0,0,2,1,850.0510031,1,3.0527072316780797,4.37048014225734,1478,199,425.02550155,7.423187373935421,0,1,1,4.877581769179562,201,1480,1700.1020062
1,0,0,4,1,1694.654136,1,3.3508719345487674,4.3488494843492775,8419,207,423.663534,7.6997214188980445,0,0,4,5.258718343374216,211,8423,6778.616544
0,0,0,3,1,2281.879195,0,3.3456149370947146,4.344624125585344,8359,104,760.6263983333333,7.690239062680058,0,1,4,5.246787560053462,107,8362,6845.637585
0,1,0,2,1,1010.10101,1,3.112297768308174,4.481661381860687,6515,164,505.050505,7.59395915016886,0,0,1,5.088304828323188,166,6517,2020.20202
0,1,1,2,1,559.3623269,1,2.942331496826876,4.287990642747287,3890,178,279.68116345,7.230322139574162,0,0,0,4.627609334886313,180,3892,1118.7246538
0,0,1,3,1,1170.018282,1,2.9592549937437194,4.288642723422473,5250,172,390.006094,7.247897717166192,0,0,2,4.6529095092485555,175,5253,3510.054846
1,0,0,2,1,770.1786815,1,2.3402016355380137,4.367124522714014,3254,228,385.08934075,6.707326158252027,0,2,0,3.713091266344486,230,3256,1540.357363
0,0,0,2,1,500.0,1,3.426226555495616,4.3410600984579775,8003,172,250.0,7.767286653953594,0,0,0,5.345839811175818,174,8005,1000.0
1,0,0,2,1,912.0389137,1,3.1108080924481585,4.481824796585265,5650,164,456.01945685,7.592632889033422,0,0,1,5.086344660756809,166,5652,1824.0778274
1,0,0,3,1,900.2520706,1,3.1463051320333655,4.349202132082888,7705,47,300.0840235333333,7.495507264116252,0,1,1,4.9851806990950935,50,7708,2700.7562118
1,0,0,2,1,1198.360139,1,2.567392524343429,4.352318433772913,3175,24,599.1800695000002,6.919710958116343,0,0,2,4.103761018156971,26,3177,2396.720278
1,0,0,2,1,1390.176089,1,2.1836649485744726,4.338736296819994,6653,165,695.0880445,6.522401245394469,0,2,3,3.3885731547742477,167,6655,2780.352178
1,0,0,3,1,1960.315563,1,3.2034769484119345,4.300112752444647,1299,291,653.4385209999998,7.503589700856581,0,2,4,5.006349365718118,294,1302,5880.946689
0,0,1,3,1,889.3632159,1,2.9577758568410406,4.290206347479055,3155,172,296.4544053,7.2479822043200945,0,0,1,4.652461015665052,175,3158,2668.0896477
1,0,0,1,1,591.9661734,1,2.7289052156211193,4.302979639447467,4897,96,591.9661734,7.0318848550685855,0,1,0,4.319763449603351,97,4898,591.9661734
0,0,1,3,1,1655.130906,1,2.5646334229440977,4.35364508694623,10190,24,551.7103020000002,6.918278509890327,0,0,4,4.100330656773091,27,10193,4965.392718
0,0,0,3,1,1675.009626,1,3.347431348363562,4.350041921413191,8084,207,558.336542,7.697473269776752,0,0,4,5.255691460854415,210,8087,5025.028878
