POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),CITY,CITY_2,ZONE
Owner,0,0,2,BHK,7.090910516501057,1,1,"Doctor Layout Rayasandra,Bangalore",0.9361699979123816,4.352796954515722,4.276666119016055,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.802394763324312,1,1,"Dilshad Plaza,Ghaziabad",1.2109332830035642,4.3480752153755216,3.2958368660043287,Ghaziabad,Ghaziabad,1
Dealer,0,1,3,BHK,7.230052594421357,1,1,"Sector 80 Faridabad,Faridabad",1.207692114998217,4.348310686462467,4.060443010546419,Faridabad,Faridabad,1
Dealer,0,1,3,BHK,7.207934820475577,1,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,3.843744164674852,Chandigarh,Chandigarh,1
Dealer,0,1,3,BHK,7.217569356269535,1,1,"Mira Road East,Mumbai",1.0849375453535999,4.288642723422473,4.787491742782046,Mumbai,Mumbai,0
Dealer,0,0,3,BHK,7.224065475826242,1,1,"Yemlur,Bangalore",0.9410348784396798,4.351541138183826,4.787491742782046,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,7.3461409878131025,1,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,4.174387269895637,Chandigarh,Chandigarh,1
Dealer,1,1,3,BHK,7.200404622590262,0,0,"Zirakpur,Mohali",1.2304100392648112,4.341465022917759,4.0809215418899605,Mohali,Mohali,1
Dealer,1,1,3,BHK,7.304942245628825,0,1,"Kanjur marg (west),Mumbai",1.0838482134341305,4.291041107564116,5.48063892334199,Mumbai,Mumbai,0
Owner,0,0,3,BHK,7.549315090866295,1,1,"Zadeshwar,Bharuch",1.1244666668158128,4.2908807633386346,3.9318256327243257,Bharuch,Bharuch,7
Dealer,0,0,3,BHK,7.283236917970541,1,1,"Bhandup (West),Lalitpur",1.0825476991465603,4.289535850386158,5.48063892334199,Lalitpur,Lalitpur,0
Dealer,1,1,2,BHK,6.845551570952554,0,1,"New Panvel,Lalitpur",1.0793118657340575,4.292488586519191,4.09933210373314,Lalitpur,Lalitpur,0
Dealer,1,0,2,BHK,7.003796062739474,0,1,"Tathawade,Pune",1.0730002825157159,4.30060912823078,3.977810745966149,Pune,Pune,0
Dealer,0,0,1,BHK,6.4216881791302525,1,1,"Badlapur (East),Mumbai",1.0793218277840875,4.288173680100944,3.0910424533583165,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,6.715265468716005,1,1,"Adaigaon,Lalitpur",1.1651518201723257,4.362064842211598,3.970291913552122,Lalitpur,Lalitpur,6
Dealer,1,0,1,BHK,6.38032135188052,0,1,"Shree Ananth Nagar Layout,Bangalore",1.1163341002027658,4.370233644917074,2.8094026953624978,Bangalore,Bangalore,5
Owner,0,0,2,BHK,7.047674376833813,1,1,"Palanpur Jakatnaka,Surat",1.115988800536209,4.288127958229824,3.555348061489413,Surat,Surat,7
Dealer,1,0,2,BHK,6.876579661535021,0,1,"Faizabad Road,Lucknow",1.1910878607421223,4.393409478594049,3.4011973816621555,Lucknow,Lucknow,6
Dealer,1,1,1,BHK,6.5468454125471816,0,1,"Kolshet Road,Mumbai",1.0843456152393007,4.289964332300862,4.4067192472642525,Mumbai,Mumbai,0
Owner,0,0,3,BHK,7.387841311423461,1,1,"Kakkanad,Kochi",0.8309976925137725,4.334296366740936,4.143134726391533,Kochi,Kochi,2
Dealer,0,1,2,BHK,6.6785501362867725,1,1,"Raj Nagar Extension,Ghaziabad",1.1915440999121711,4.327780656455312,3.218875824868201,Ghaziabad,Ghaziabad,1
Owner,0,0,2,BHK,6.927751864918103,1,1,"Rajanna Layout,Bangalore",0.9410348784396798,4.351541138183826,3.9019726695746453,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,7.402903090186911,1,1,"Ajmer Road,Jaipur",1.1918584576959574,4.3284676439548,3.7909846770510898,Jaipur,Jaipur,1
Dealer,0,0,2,BHK,7.176254532017144,1,1,"Ajmer Road,Jaipur",1.1918584576959574,4.3284676439548,3.487375077903208,Jaipur,Jaipur,1
Dealer,0,0,4,BHK,7.7454836883051135,1,1,"Sector-49 Chandigarh,Chandigarh",1.23081236471706,4.340561386435307,4.867534450455582,Chandigarh,Chandigarh,1
Dealer,1,1,4,BHK,7.7407394047566305,0,1,"Manpada,Lalitpur",1.1651518201723257,4.362064842211598,5.48063892334199,Lalitpur,Lalitpur,6
Dealer,0,0,2,BHK,6.882770026259319,1,1,"Kalwa,Lalitpur",1.0834100096056047,4.290502111470877,4.605170185988092,Lalitpur,Lalitpur,0
Dealer,0,0,4,BHK,8.090144511607445,1,1,"Whitefield,Bangalore",0.9418155533778658,4.35364508694623,5.393627546352363,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,6.822308547187467,1,1,"Dombivli (East),Mumbai",1.0837624714353444,4.291599886483737,4.0342406381523945,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,7.03879892635791,1,1,"Viman Nagar,Pune",1.0719290111991735,4.302848136796795,4.356708826689592,Pune,Pune,0
Owner,0,0,2,BHK,6.826594315627045,1,1,"Gowrivakkam,Chennai",0.9446249321391342,4.385395952143486,3.49650756146648,Chennai,Chennai,4
Dealer,0,0,2,BHK,6.740386225566976,1,1,"Wadala East,Maharashtra",1.0801837458969124,4.288624882662239,5.3471075307174685,Maharashtra,Maharashtra,0
Dealer,0,0,3,BHK,7.384662684726667,1,1,"Eon Free Zone,Pune",1.0717665011658302,4.303388330468136,4.605170185988092,Pune,Pune,0
Owner,1,0,3,BHK,7.233574780450602,0,1,"Sanganer,Jaipur",1.1900972757801214,4.325613810459954,3.4339872044851463,Jaipur,Jaipur,1
Dealer,1,1,2,BHK,7.150701457592526,0,0,"Madanpur,Bhubaneswar",1.1012164578838355,4.45115994296579,3.9318256327243257,Bhubaneswar,Bhubaneswar,3
Dealer,0,1,2,BHK,6.613035529138156,1,1,"Goregaon (East),Maharashtra",1.0827887737700146,4.288719572289608,5.0751738152338275,Maharashtra,Maharashtra,0
Dealer,1,1,2,BHK,6.662338549833432,0,0,"Panvel,Lalitpur",1.0793118657340575,4.292488586519191,4.174387269895637,Lalitpur,Lalitpur,0
Dealer,0,0,3,BHK,7.3132203870903005,1,1,"Gandhi Path,Jaipur",1.1797189498497385,4.46115420450572,3.737669618283368,Jaipur,Jaipur,3
Dealer,0,1,3,BHK,7.150961765670223,1,1,"Bhopura,Ghaziabad",1.2109976924346881,4.348156280787406,3.5973122605884464,Ghaziabad,Ghaziabad,1
Builder,0,1,2,BHK,7.235258845620589,1,0,"Naya Raipur,Raipur",1.2231995040337897,4.320878360150297,3.7932394694381792,Raipur,Raipur,1
Owner,0,0,2,BHK,7.1428449014037465,1,1,"Shikaripalya,Bangalore",0.9410348784396798,4.351541138183826,4.382026634673881,Bangalore,Bangalore,4
Owner,0,0,2,BHK,7.377758908227872,1,1,"RMV 2nd Stage,Bangalore",0.9410348784396798,4.351541138183826,4.605170185988092,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.539198139592588,1,1,"Mullanpur,Chandigarh",1.2312215171953032,4.3410888782451424,4.375757021660286,Chandigarh,Chandigarh,1
Owner,0,0,1,BHK,6.7846162419362726,1,1,"Nagarbhavi,Bangalore",0.9406602879816365,4.350491629654295,3.8712010109078916,Bangalore,Bangalore,4
Owner,1,0,3,BHK,6.95170716611432,0,1,"Noida Extension,Noida",1.2097577360008982,4.3493894514508735,3.4011973816621555,Noida,Noida,1
Dealer,0,0,3,BHK,7.734964828423759,1,1,"Pal Gam,Surat",1.1162932245022936,4.288279834654275,4.516338972281477,Surat,Surat,7
Dealer,0,0,3,BHK,7.262646100821117,1,1,"Pokhran-2,Lalitpur",1.1651518201723257,4.362064842211598,5.298317366548036,Lalitpur,Lalitpur,6
Dealer,0,0,2,BHK,7.718560502942816,1,1,"Colva,Goa",1.0029417730148817,4.302945818401113,4.0943445622220995,Goa,Goa,0
Dealer,1,1,3,BHK,7.4296538873481035,0,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,4.02535169073515,Chandigarh,Chandigarh,1
Dealer,0,1,2,BHK,7.000757654216497,1,1,"Kalinganagar,Bhubaneswar",1.101563803940745,4.452345992655153,4.014579593753238,Bhubaneswar,Bhubaneswar,3
Dealer,1,1,2,BHK,6.459920168808052,0,1,"Panvel,Lalitpur",1.0793118657340575,4.292488586519191,4.143134726391533,Lalitpur,Lalitpur,0
Dealer,1,1,1,BHK,6.424888309781003,0,1,"Goregaon (West),Lalitpur",1.0827968150614316,4.288259983016846,4.584967478670572,Lalitpur,Lalitpur,0
Dealer,0,1,2,BHK,7.039049610375013,1,1,"Bileshivale,Bangalore",0.9435595643400252,4.352520606789747,3.740047740688336,Bangalore,Bangalore,4
Dealer,0,1,2,BHK,7.212118928020266,1,1,"Sector-128 Noida,Noida",1.2091717743057733,4.348432078973562,3.9889840465642745,Noida,Noida,1
Owner,0,0,3,BHK,7.408456885392332,1,1,"Kaushambi,Ghaziabad",1.210382355415179,4.348036160941303,4.553876891600541,Ghaziabad,Ghaziabad,1
Owner,0,0,2,BHK,7.1308988302963465,1,1,"Hoysalanagar,Bangalore",0.9410348784396798,4.351541138183826,4.0943445622220995,Bangalore,Bangalore,4
Dealer,1,1,4,BHK,7.751725349126666,0,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,4.605170185988092,Chandigarh,Chandigarh,1
Dealer,0,1,2,BHK,6.978698102476349,1,1,"Virar West,Lalitpur",1.0879389864099505,4.287872536349767,3.9019726695746453,Lalitpur,Lalitpur,0
Dealer,0,0,2,BHK,7.047571439887443,1,1,"Sector 34C Kharghar,Maharashtra",1.080600292136376,4.291364784625936,4.418840607796597,Maharashtra,Maharashtra,0
Dealer,1,0,1,BHK,6.620173211529689,0,1,", panvel,Mumbai",1.0793118657340575,4.292488586519191,3.912023005428147,Mumbai,Mumbai,0
Dealer,0,1,2,BHK,7.188104303740086,1,1,"Wadala East,Lalitpur",1.0801837458969124,4.288624882662239,5.521460917862246,Lalitpur,Lalitpur,0
Owner,0,0,3,BHK,7.0946874480492745,1,1,"Jagatpura,Jaipur",1.1907685184597947,4.3286489193897095,3.688879454113936,Jaipur,Jaipur,1
Owner,1,0,3,BHK,7.818165896820887,0,1,"Timminaidu Pallam,Tirupati",0.9607819628118647,4.374750225703107,4.5798523780038005,Tirupati,Tirupati,4
Dealer,0,0,4,BHK,8.144480869735547,1,1,"Hadapsar,Pune",1.0707581783994884,4.303276539133872,5.598421958998375,Pune,Pune,0
Dealer,1,1,2,BHK,6.8717786886952785,0,1,"Chembur (East),Lalitpur",1.0809655688081101,4.2890843866050234,5.247024072160486,Lalitpur,Lalitpur,0
Dealer,1,0,2,BHK,6.74522283609894,0,1,"Behala Thana,Kolkata",1.1357364527407197,4.480938910044458,3.610917912644224,Kolkata,Kolkata,3
Dealer,0,0,3,BHK,7.415138558674396,1,1,"Sector 88 Faridabad,Faridabad",1.2082169106663325,4.3483548497032585,4.060443010546419,Faridabad,Faridabad,1
Dealer,0,0,1,BHK,6.3099388969230406,1,1,"Kandivali (East),Lalitpur",1.0833889583999736,4.288715455535724,4.574710978503383,Lalitpur,Lalitpur,0
Dealer,0,0,2,BHK,7.1662831616307185,1,1,"Tilak Nagar,Mumbai",1.0811396402581201,4.289073494867019,5.0751738152338275,Mumbai,Mumbai,0
Owner,0,0,3,BHK,7.524142726962028,1,1,"yelahanka/Jakkur,Bangalore",0.9453336627561474,4.3515459063390445,4.5217885770490405,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.4018692836681605,1,1,"Sector 43 Faridabad,Faridabad",1.208431213692111,4.347545458151618,4.594109238628667,Faridabad,Faridabad,1
Owner,0,0,2,BHK,6.824541426079952,1,1,"Pasumalai,Madurai",0.829513136887875,4.3577592107405,3.4339872044851463,Madurai,Madurai,2
Dealer,0,0,3,BHK,7.383642851333513,1,1,"Rajaji Nagar,Bangalore",0.9414795106285702,4.350911284139343,5.3471075307174685,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.822265892958248,1,1,"tirumullaivoyal,Chennai",0.9458647006332521,4.383660549108392,3.688879454113936,Chennai,Chennai,4
Owner,0,0,2,BHK,6.953718672549888,1,1,"Bijlinagar,Pune",1.0712568966901392,4.302005947591224,4.174387269895637,Pune,Pune,0
Dealer,1,1,2,BHK,6.918736404126854,0,1,"Thane West,Mumbai",1.083115521451465,4.289956986171905,4.330733340286331,Mumbai,Mumbai,0
Dealer,0,1,3,BHK,7.1107461241777274,1,1,"Sector-37 Bahadurgarh,Bahadurgarh",1.231256914931729,4.3405324481373535,3.555348061489413,Bahadurgarh,Bahadurgarh,1
Dealer,0,0,3,BHK,7.279264990516733,1,1,"Sector-5 Panchkula,Panchkula",1.230850966225638,4.341868482261688,4.174387269895637,Panchkula,Panchkula,1
Dealer,1,1,3,BHK,7.2780293443782975,0,1,"Tumkur Road,Bangalore",0.952018213651949,4.345124940516288,4.498697941477575,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,7.135016886651018,1,1,"Akshaya Nagar,Bangalore",0.9410348784396798,4.351541138183826,4.290459441148391,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.882520807832929,1,1,"Sukhsagar Nagar,Pune",1.0712568966901392,4.302005947591224,3.9889840465642745,Pune,Pune,0
Dealer,0,1,2,BHK,6.401289143987792,1,1,"Majiwada,Lalitpur",1.0837941241983686,4.290351407915751,4.787491742782046,Lalitpur,Lalitpur,0
Owner,0,0,3,BHK,7.240899725360675,1,1,"Govindpura,Jaipur",1.1898175964869235,4.3234826437180915,3.4011973816621555,Jaipur,Jaipur,1
Dealer,0,0,2,BHK,6.99557506387203,1,1,"Andheri (East),Lalitpur",1.081956755248024,4.288693499228773,5.598421958998375,Lalitpur,Lalitpur,0
Dealer,0,0,2,BHK,6.956451330151651,1,1,"Ulwe,Mumbai",1.0794514779179263,4.290803299830437,4.442651256490317,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.3938574561750725,1,1,"Mevalurkuppam,Kanchipuram",0.9428922664328946,4.382107618894571,2.9704144655697013,Kanchipuram,Kanchipuram,4
Dealer,0,0,3,BHK,7.114585254981138,1,1,"Chembur,Mumbai",1.0809655688081101,4.2890843866050234,5.247024072160486,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,6.937589877169065,1,1,"Airport Road Mohali,Chandigarh",1.230854077275348,4.3398204012869135,3.49650756146648,Chandigarh,Chandigarh,1
Dealer,0,1,3,BHK,7.452482454403808,1,1,"Wagholi,Pune",1.0723400132716658,4.303835337082524,4.382026634673881,Pune,Pune,0
Dealer,0,1,2,BHK,7.156744963472301,1,0,"Mullanpur,Chandigarh",1.2312215171953032,4.3410888782451424,3.977810745966149,Chandigarh,Chandigarh,1
Dealer,0,1,1,BHK,6.609355843145599,1,1,"Bhandup (West),Lalitpur",1.0825476991465603,4.289535850386158,4.605170185988092,Lalitpur,Lalitpur,0
Dealer,0,0,1,BHK,6.375015837845679,1,1,"Sector-45 Noida,Noida",1.2094900884100759,4.348413114788923,2.815408719422709,Noida,Noida,1
Owner,0,0,3,BHK,7.3132203870903005,1,1,"Alwal,Secunderabad",1.0516134467169902,4.363168622338477,4.0943445622220995,Secunderabad,Secunderabad,8
Dealer,0,0,3,BHK,7.361260248900923,1,1,"Sector-3 Panchkula,Panchkula",1.2309814698482218,4.341949909246614,4.449685283147696,Panchkula,Panchkula,1
Owner,0,0,2,BHK,6.672075254059718,1,1,"Kareli Bagh,Vadodara",1.1331175767655892,4.293235119632815,3.258096538021482,Vadodara,Vadodara,7
Dealer,0,1,4,BHK,7.7643267762531325,1,1,"Sector-106 Gurgaon,Gurgaon",1.2089774826613582,4.343758096058512,4.867534450455582,Gurgaon,Gurgaon,1
Owner,0,0,2,BHK,7.003096709207253,1,1,"Napier Town,Jabalpur",1.1450178538262983,4.381141305385537,3.4657359027997265,Jabalpur,Jabalpur,6
Dealer,0,1,2,BHK,7.090149565631212,1,1,"Sector-168 Noida,Noida",1.208877954647268,4.349119820841043,4.007333185232471,Noida,Noida,1
Dealer,0,1,3,BHK,6.986013631948958,1,1,"Worli,Mumbai",1.0802166348858486,4.287945324499886,6.23441072571837,Mumbai,Mumbai,0
Dealer,1,1,2,BHK,6.4441470568935815,0,1,"Chembur,Lalitpur",1.0809655688081101,4.2890843866050234,5.010635294096256,Lalitpur,Lalitpur,0
Dealer,0,0,2,BHK,7.047345807536352,1,1,"Subhanpura,Vadodara",1.1331474452082095,4.29268359601815,3.555348061489413,Vadodara,Vadodara,7
Dealer,0,0,3,BHK,7.232397764195273,1,1,"Powai,Lalitpur",1.0820542605544101,4.289225803818339,6.040254711277415,Lalitpur,Lalitpur,0
Dealer,1,1,2,BHK,7.330713544383676,0,1,"Uttardhauna,Lucknow",1.1910878607421223,4.393409478594049,3.949318790171843,Lucknow,Lucknow,6
Owner,0,1,2,BHK,6.660628142673698,1,1,"Ajmer Road,Jaipur",1.1918584576959574,4.3284676439548,3.1527360223636562,Jaipur,Jaipur,1
Owner,0,0,4,BHK,7.377758908227872,1,1,"Behala,Kolkata",1.1357364527407197,4.480938910044458,4.605170185988092,Kolkata,Kolkata,3
Dealer,0,0,2,BHK,6.741356523153208,1,1,"Pozhichallur,Chennai",0.941598170512977,4.383825565626889,3.5945687746426946,Chennai,Chennai,4
Dealer,0,1,3,BHK,7.170119543449628,1,1,"Thane West,Lalitpur",1.083115521451465,4.289956986171905,4.867534450455582,Lalitpur,Lalitpur,0
Owner,0,0,2,BHK,7.003287705905922,1,1,"Ramgarh,Nainital",1.2179686551001234,4.375127892982725,3.80666248977032,Nainital,Nainital,1
Owner,0,1,2,BHK,7.00333472616711,1,1,"Waghodia,Vadodara",1.13279526973715,4.293655506368574,3.258096538021482,Vadodara,Vadodara,7
Dealer,0,0,2,BHK,7.112210905728168,1,1,"Panathur,Bangalore",0.9400761806326181,4.352909309966789,4.007333185232471,Bangalore,Bangalore,4
Dealer,0,1,2,BHK,7.114943277972668,1,1,"Raj Nagar Extension,Ghaziabad",1.1915440999121711,4.327780656455312,3.7909846770510898,Ghaziabad,Ghaziabad,1
Dealer,0,1,3,BHK,7.058683882348838,1,1,"Ghodbunder Road,Lalitpur",1.1651518201723257,4.362064842211598,4.700480365792417,Lalitpur,Lalitpur,6
Owner,0,1,2,BHK,6.850977054355228,1,1,"Raj Nagar Extension,Ghaziabad",1.1915440999121711,4.327780656455312,3.6375861597263857,Ghaziabad,Ghaziabad,1
Dealer,0,0,1,BHK,6.52222080630029,1,1,"Mira Road East,Mumbai",1.0849375453535999,4.288642723422473,3.912023005428147,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.697134252665817,1,1,"Vavol,Gandhinagar",1.1458913095483396,4.2852336322813365,3.2958368660043287,Gandhinagar,Gandhinagar,7
Owner,0,0,2,BHK,6.856540418992213,1,1,"Pandharpur,Solapur",1.0554386446557869,4.3218821788093225,3.9318256327243257,Solapur,Solapur,0
Dealer,0,0,2,BHK,6.980402779237207,1,1,"Kharghar,Lalitpur",1.1651518201723257,4.362064842211598,4.941642422609304,Lalitpur,Lalitpur,6
Owner,0,0,2,BHK,7.138931001865611,1,1,"LBS Nagar,Bangalore",1.0247748291239518,4.348511680673481,4.31748811353631,Bangalore,Bangalore,8
Dealer,0,0,2,BHK,7.099940709096535,1,1,"Vallabh Nagar,Maharashtra",1.0729688711309215,4.301606654800471,5.966146739123692,Maharashtra,Maharashtra,0
Dealer,0,0,3,BHK,7.387748027932703,1,1,"Electronics City Phase 1,Bangalore",0.9371280199277124,4.352333126234865,4.59511985013459,Bangalore,Bangalore,4
Owner,0,0,2,BHK,7.16372337612939,1,1,"Sector-10 Pratap Nagar Jaipur,Jaipur",1.1904857415741301,4.328608175828413,3.8712010109078916,Jaipur,Jaipur,1
Dealer,1,0,2,BHK,6.937277718426642,0,1,"Billekahalli,Bangalore",0.9389311683957111,4.351580700296962,4.007333185232471,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,6.956659086217762,1,1,"Kharghar,Mumbai",1.080600292136376,4.291364784625936,4.477336814478207,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,7.003088714879674,1,1,"NR Colony,Bangalore",0.9520780010290187,4.345247044553813,4.4543472962535064,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.856461984594588,1,1,"Paharia,Varanasi",1.1734942315333714,4.418950119872222,3.6375861597263857,Varanasi,Varanasi,6
Dealer,0,1,3,BHK,7.379195837849839,1,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,4.069026754237811,Chandigarh,Chandigarh,1
Owner,0,0,3,BHK,7.525588865379664,1,1,"Alif Nagar,Navsari",1.1124166579739805,4.289723197584862,3.80666248977032,Navsari,Navsari,7
Dealer,1,1,2,BHK,6.834703987344862,0,1,"Kanjur Marg (East),Maharashtra",1.0792022932031013,4.287990642747287,4.941642422609304,Maharashtra,Maharashtra,0
Owner,0,1,2,BHK,6.89762494629261,1,1,"Sector-143 Noida,Noida",1.2089683717008823,4.349328414738552,4.007333185232471,Noida,Noida,1
Builder,1,1,2,BHK,6.809315206168884,0,0,"Mala Road,Kota",1.169354541229426,4.329066346360537,3.3672958299864737,Kota,Kota,6
Dealer,0,0,3,BHK,7.529632612176262,1,1,"Sector 88 Faridabad,Faridabad",1.2082169106663325,4.3483548497032585,4.127134385045092,Faridabad,Faridabad,1
Dealer,0,0,2,BHK,6.856522797271774,1,1,"Mira Road East,Mumbai",1.0849375453535999,4.288642723422473,4.30406509320417,Mumbai,Mumbai,0
Owner,0,0,3,BHK,7.625707578486303,1,1,"Nehru Nagar,Bhilai",1.1165797062630258,4.3984494883367224,3.688879454113936,Bhilai,Bhilai,5
Dealer,0,0,3,BHK,7.560080465021827,1,1,"Arun Vihar,Noida",1.209663745033353,4.34795265434013,4.787491742782046,Noida,Noida,1
Owner,0,0,2,BHK,6.867006014421161,1,1,"Ayanambakkam,Chennai",0.9442437189247519,4.383918007400288,3.7841896339182615,Chennai,Chennai,4
Owner,0,0,2,BHK,6.851164927717029,1,1,"Hopefarm,Bangalore",0.9410348784396798,4.351541138183826,3.80666248977032,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.642617710190268,1,1,"Kharadi,Pune",1.071630019785591,4.303305345209279,4.941642422609304,Pune,Pune,0
Dealer,0,0,2,BHK,7.279477939308648,1,1,"Roadpali,Mumbai",1.0806334657820107,4.292038290000744,4.477336814478207,Mumbai,Mumbai,0
Owner,0,0,4,BHK,7.696434886465869,1,1,"Sector-79 Mohali,Mohali",1.2306784500273693,4.340070351257807,4.499809670330264,Mohali,Mohali,1
Owner,1,0,2,BHK,6.802494768323643,0,1,"Vijay Nagar,Hubli",1.0070034035541267,4.317195390697161,3.4011973816621555,Hubli,Hubli,0
Owner,0,0,3,BHK,7.600902459542082,1,1,"Sanjeevini Nagar,Bangalore",0.9410348784396798,4.351541138183826,4.499809670330264,Bangalore,Bangalore,4
Owner,0,0,3,BHK,7.170283736123119,1,1,"Gandhipuram,Coimbatore",0.8753088269106641,4.34338432021582,4.204692619390967,Coimbatore,Coimbatore,2
Owner,0,0,1,BHK,6.396929655216146,1,1,"karvenaka,Karad",1.0471610040379193,4.306764150173335,2.7472709142554907,Karad,Karad,0
Owner,0,0,2,BHK,6.7455624895890125,1,1,"Shivam Enclave Kamla Nagar Ajwa Road,Vadodara",1.195138962753559,4.357050729772532,3.1354942159291497,Vadodara,Vadodara,1
Builder,1,1,1,BHK,6.031718521215183,0,0,"Kandivali (East),Lalitpur",1.0833889583999736,4.288715455535724,4.700480365792417,Lalitpur,Lalitpur,0
Owner,0,0,3,BHK,7.07380986308022,1,1,"HAL 2nd Stage,Bangalore",0.9410348784396798,4.351541138183826,4.867534450455582,Bangalore,Bangalore,4
Dealer,0,1,1,BHK,6.183500892371961,1,1,"Moshi,Pune",1.0739484954988117,4.3020864207060185,3.4242626545931514,Pune,Pune,0
Dealer,0,1,2,BHK,7.090158471610462,1,1,"Sector-168 Noida,Noida",1.208877954647268,4.349119820841043,3.8918202981106265,Noida,Noida,1
Dealer,0,0,2,BHK,7.080414924476004,1,1,"Banaswadi,Bangalore",0.9421806804331623,4.352228226854213,4.123903364463645,Bangalore,Bangalore,4
Dealer,0,0,4,BHK,7.731839816939559,1,1,"Peer Muchalla,Panchkula",1.2305095086380577,4.342005322126414,4.477336814478207,Panchkula,Panchkula,1
Dealer,1,1,2,BHK,7.000289233181398,0,1,"Sector-95 Gurgaon,Gurgaon",1.2080434927034156,4.342608472028733,3.1822118404966093,Gurgaon,Gurgaon,1
Dealer,0,0,2,BHK,6.897969978205758,1,1,"Calangute,Goa",1.009321604579874,4.300858064288039,4.0943445622220995,Goa,Goa,0
Owner,0,0,3,BHK,7.52294091807237,1,1,"Sayajigunj,Vadodara",1.1330299415333096,4.292978908459086,4.30406509320417,Vadodara,Vadodara,7
Owner,0,0,2,BHK,7.090205876616631,1,1,"Doddakallasandra,Bangalore",0.9383468236923278,4.351021582366702,4.127134385045092,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.170135168712169,1,1,"Chembur (East),Maharashtra",1.0809655688081101,4.2890843866050234,5.768320995793773,Maharashtra,Maharashtra,0
Dealer,0,0,3,BHK,7.056255286934581,1,1,"Sodepur,Kolkata",1.1385899978691603,4.4817682651714525,4.007333185232471,Kolkata,Kolkata,3
Dealer,0,0,3,BHK,7.0805622435917055,1,1,"Mira Road,Lalitpur",1.0849333220707382,4.288607919921172,4.605170185988092,Lalitpur,Lalitpur,0
Owner,0,0,4,BHK,7.3538020256873855,1,1,"Sector-51 Noida,Noida",1.2093062094813933,4.348993266362762,4.867534450455582,Noida,Noida,1
Owner,0,0,3,BHK,7.731224721034094,1,1,"Dhakoli,Mohali",1.2304803309162555,4.341905631381023,4.158883083359672,Mohali,Mohali,1
